https://pid.uba.uva.nl/ark:/88238/b1990032100370205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031991660205131,gemaakt,onderwijs
https://pid.uba.uva.nl/ark:/88238/b1990031982040205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032099370205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032098950205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032751250205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032758630205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990031995930205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990032103720205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032719790205131,tekening,prent
https://pid.uba.uva.nl/ark:/88238/b1990032746370205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032107230205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032714690205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032711580205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990031937560205131,gemaakt,textiel
https://pid.uba.uva.nl/ark:/88238/b1990032711690205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990031984790205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032092780205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032116550205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031734060205131,gemaakt,beeldende
https://pid.uba.uva.nl/ark:/88238/b1990031973840205131,gestempeld,ding
https://pid.uba.uva.nl/ark:/88238/b1990032762190205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031984600205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032748620205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032061440205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990031985190205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031987600205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032000530205131,gemaakt,archeologie
https://pid.uba.uva.nl/ark:/88238/b1990032743140205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031990150205131,gemaakt,plantenmodel
https://pid.uba.uva.nl/ark:/88238/b1990032707470205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031730460205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031967850205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032103020205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032096720205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032096840205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032502760205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032099450205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032722380205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032114850205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990031968210205131,gemaakt,penning
https://pid.uba.uva.nl/ark:/88238/b1990031733470205131,gegoten,object
